STUDENT_ID,X1POVERTY,X1CONTROL,X1LOCALE,X1REGION,S2SEX,S2FRDROPOUT,S2EDUASP,S2EDUEXP,S2SUREBA,S2CLG2013,S2GOVLOAN,S2OCC30EARN,S2FAVSUBJ,S2CANTAFFORD,S2ACADEMIC,S2CANTSEND,S2HSJOBEVER,S2HSJOBHR,S3ANYCLGCRED,S3DUAL,S3APMATH,S3APSCIENCE,S3CNSLCLG,S3CLGINFLU,X1FAMINCOME,X3TGPATOT,X1RACE
10201,-8,Public,Rural,South,Female,2,2,4,2,1,1,3000,9,2,0,0,1,15,-8,-8,-8,-8,-8,-8,-8,0.5,8
10202,-8,Public,Suburb,Midwest,Male,0,7,8,1,1,3,400000,7,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2,-9
10203,0,Public,Suburb,Midwest,Male,0,8,13,2,1,3,-7,5,3,0,0,1,8,0,-7,-7,-7,1,10,4,3,2
10204,0,Public,Town,Northeast,Male,1,6,13,-9,2,2,80000,3,4,0,0,0,-7,-4,-4,-4,-4,-4,-4,3,1.5,5
10205,0,Public,Suburb,South,Female,0,6,13,1,1,3,40000,4,3,0,0,1,4,0,-7,-7,-7,2,4,8,3.5,8
10206,-8,Public,Suburb,Northeast,Female,0,6,8,1,1,3,75000,6,3,0,0,1,12,-4,-4,-4,-4,-4,-4,-8,3,8
10207,0,Public,Suburb,Northeast,Male,4,5,8,1,1,2,100000,7,3,0,0,0,-7,-9,-9,-9,-9,1,4,3,2.5,1
10208,-8,Public,Rural,South,Male,0,1,2,3,1,1,200000,8,4,0,0,1,6,0,-7,-7,-7,1,3,-8,2.5,8
10209,0,Public,Rural,South,Male,5,7,12,3,1,1,35000,3,3,0,0,0,-7,1,1,0,1,1,4,5,1.5,5
10210,0,Private,City,Midwest,Male,0,7,12,1,1,2,90000,3,3,0,-7,0,-7,1,2,1,1,1,4,6,3,5
10211,0,Public,City,Midwest,Female,0,6,8,1,1,3,-7,6,4,0,-7,0,-7,0,-7,-7,-7,2,4,7,3.5,8
10212,0,Private,City,West,Male,0,6,8,1,1,1,150000,6,4,1,-7,0,-7,0,-7,-7,-7,1,4,8,-8,8
10213,-8,Private,City,South,Female,0,6,8,2,1,3,40000,4,-9,0,-9,0,-7,1,1,0,0,1,4,-8,3.5,8
10214,1,Public,Rural,Northeast,Male,0,7,10,1,1,1,100000,11,2,0,1,0,-7,1,1,1,1,1,4,2,3,6
10215,-8,Public,City,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,6
10216,0,Public,Suburb,Northeast,Male,0,8,13,1,1,2,-7,7,4,0,0,0,-7,1,1,-7,-7,1,4,5,3.5,8
10217,0,Private,City,West,Female,0,7,12,1,1,3,150000,11,3,1,0,0,-7,1,2,1,0,1,10,6,4,5
10218,0,Private,Rural,South,Male,0,5,6,3,1,1,30000,11,3,0,0,0,-7,1,1,-7,-7,2,11,4,3.5,8
10219,0,Public,City,West,Male,0,2,4,3,1,2,55000,12,3,0,0,1,40,0,-7,-7,-7,1,4,5,2.5,8
10220,0,Public,Suburb,Midwest,Male,0,1,6,3,1,3,80000,7,3,0,-7,0,-7,0,-7,-7,-7,1,4,2,2.5,8
10221,0,Public,City,South,Male,0,7,2,3,3,3,-7,5,2,0,0,1,20,-8,-8,-8,-8,-8,-8,2,1.5,6
10222,-8,Public,Suburb,West,Male,0,6,2,3,2,-7,-9,7,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,0.5,2
10223,0,Public,Town,South,Female,0,5,8,1,1,2,-7,4,4,0,0,0,-7,1,2,0,0,1,4,7,3,8
10224,0,Public,Rural,South,Male,0,7,8,1,1,3,85000,11,3,0,0,0,-7,1,2,0,0,1,3,8,3,8
10226,0,Public,Rural,South,Female,0,5,8,1,1,2,-9,6,4,0,0,0,-7,1,1,-7,-7,1,4,6,4,1
10227,0,Private,City,South,Female,0,7,12,1,1,1,300000,9,4,1,0,0,-7,1,3,-7,-7,3,4,4,4,3
10228,0,Public,Suburb,South,Female,0,4,6,2,1,3,35000,3,4,0,-9,0,-7,-8,-8,-8,-8,-8,-8,4,-8,8
10229,0,Public,Rural,Midwest,Female,0,5,8,1,1,3,60000,3,4,0,0,1,20,1,2,0,1,2,4,8,3.5,8
10230,0,Public,Rural,West,Male,1,6,10,2,1,3,-7,11,3,0,0,0,-7,0,-7,-7,-7,1,10,8,2,5
10231,-8,Private,City,South,Female,0,7,10,1,1,2,40000,1,4,1,0,0,-7,-8,-8,-8,-8,-8,-8,-8,3.5,4
10232,0,Public,Rural,South,Male,0,6,13,1,1,3,150000,11,3,0,0,0,-7,1,2,0,1,1,3,1,3.5,8
10233,0,Public,City,South,Male,-9,6,10,2,1,1,-7,11,3,0,-7,0,-7,1,2,0,0,2,10,5,3,8
10234,0,Public,Rural,South,Female,0,7,10,1,1,3,-9,2,3,1,-7,1,-9,1,2,0,1,2,4,5,3.5,3
10235,-8,Public,Suburb,West,Female,0,6,8,2,1,1,30000,4,3,0,0,0,-7,1,2,0,1,2,4,-8,3.5,8
10236,0,Public,Town,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,4,4,2,8
10237,-8,Public,Suburb,Northeast,Male,0,8,13,2,1,2,-7,3,2,0,0,0,-7,-9,-9,-9,-9,1,4,-8,2,-9
10238,0,Public,Rural,South,Male,0,7,12,1,1,3,60000,4,3,0,-7,0,-7,1,1,1,0,3,4,6,4,8
10239,0,Public,Suburb,West,Female,0,7,10,1,1,1,25000,6,1,0,1,0,-7,-4,-4,-4,-4,-4,-4,3,3,5
10240,0,Public,City,West,Male,0,7,10,1,1,3,60000,6,2,1,0,0,-7,0,-7,-7,-7,1,5,4,2,5
10241,0,Private,Town,Midwest,Male,0,5,9,1,1,2,-7,7,-9,0,0,1,6,0,-7,-7,-7,1,10,6,3,8
10242,-8,Public,City,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.25,5
10246,-8,Public,Suburb,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,5
10247,0,Private,Town,Midwest,Male,0,6,10,1,1,2,300000,3,4,0,0,1,12,1,1,-7,-7,1,10,4,2.5,8
10248,1,Public,Town,Midwest,Female,0,7,12,1,1,1,75000,3,3,1,0,1,8,1,1,1,1,1,11,1,3,5
10249,0,Public,City,South,Male,0,8,13,2,1,3,-7,6,2,0,-7,1,9,1,1,1,1,1,4,7,3,6
10250,-8,Public,Town,West,Male,4,8,13,2,1,2,-7,7,1,0,-7,1,4,-8,-8,-8,-8,-8,-8,-8,-8,8
10251,0,Public,Rural,South,Female,0,6,10,1,1,1,90000,6,4,0,0,1,20,0,-7,-7,-7,1,4,3,2.5,5
10252,0,Public,City,South,Female,0,6,8,1,1,3,45000,13,2,1,0,0,-7,1,2,0,0,2,10,3,2.5,6
10253,0,Public,Rural,South,Male,0,7,12,1,1,3,200000,1,4,0,-7,0,-7,1,2,0,0,2,4,13,3,3
10254,1,Public,City,West,Female,0,4,4,2,1,3,-9,11,3,0,0,0,-7,0,-7,-7,-7,1,4,1,3,5
10256,0,Public,City,Northeast,Female,0,5,8,1,1,1,750000,3,3,0,1,0,-7,-4,-4,-4,-4,-4,-4,6,2.5,3
10257,0,Public,Suburb,Northeast,Female,0,6,8,2,1,2,40000,1,4,0,0,1,8,0,-7,-7,-7,1,4,6,3,8
10258,0,Public,Town,South,Male,5,4,6,4,3,2,-7,5,2,0,0,1,20,0,-7,-7,-7,1,5,2,2,8
10259,0,Public,Suburb,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,3.5,8
10260,0,Private,City,Midwest,Female,0,7,12,1,1,2,200000,6,4,0,0,1,20,1,1,1,1,1,10,13,3.5,8
10261,0,Public,Rural,South,Female,1,6,5,3,1,3,40000,6,2,0,1,1,20,-8,-8,-8,-8,-8,-8,3,2.5,6
10263,-8,Public,Town,South,Male,1,7,7,2,1,3,60000,6,3,0,0,1,32,-8,-8,-8,-8,-8,-8,-8,1.5,5
10264,-8,Public,Suburb,South,Female,0,6,6,2,1,1,-7,3,2,0,0,0,-7,1,2,1,1,1,11,-8,4,2
10265,0,Public,Rural,South,Female,0,3,4,3,2,2,-9,3,3,0,0,0,-7,0,-7,-7,-7,-7,12,3,1,8
10266,0,Private,City,Midwest,Female,0,6,10,1,1,1,-9,8,4,1,-7,0,-7,1,2,1,1,1,4,10,4,8
10267,-8,Public,City,South,Male,5,5,13,1,1,2,-9,6,3,0,0,0,-7,0,-7,-7,-7,-7,4,-8,2,3
10268,-8,Public,Town,West,Female,0,8,6,3,1,2,-7,1,3,0,-7,1,3,1,1,-7,-7,2,10,-8,3.5,-9
10270,-8,Public,Suburb,West,Male,0,2,2,2,3,3,-7,3,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2,3
10271,0,Private,City,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,13,-8,8
10272,0,Private,Suburb,Midwest,Male,0,6,8,1,1,1,90000,11,4,0,0,0,-7,0,-7,-7,-7,1,4,9,2,8
10273,0,Public,Suburb,South,Male,0,5,7,2,1,2,-7,13,3,0,0,1,10,0,-7,-7,-7,1,4,10,-8,8
10274,0,Public,Rural,South,Female,0,7,10,1,1,3,-7,11,4,0,-7,0,-7,1,1,0,1,1,4,3,4,8
10275,0,Public,Suburb,Midwest,Male,0,7,4,3,1,3,80000,11,3,0,0,1,12,1,3,-7,-7,1,4,3,2.5,3
10277,-8,Public,Rural,Midwest,Male,0,7,12,1,1,2,100000,6,4,0,0,0,-7,1,2,1,0,1,11,-8,3.5,3
10278,-8,Private,City,South,Male,0,4,2,3,2,1,50000,7,2,0,1,0,-7,0,-7,-7,-7,2,4,-8,-8,5
10280,0,Public,Rural,South,Male,0,7,12,1,1,3,30000,6,3,0,0,1,2,1,2,1,0,1,4,5,4,6
10281,1,Public,Rural,Midwest,Female,0,4,2,3,3,2,200000,13,2,0,0,0,-7,0,-7,-7,-7,3,10,1,2.5,8
10282,0,Public,Suburb,Midwest,Female,0,6,8,1,1,3,45000,11,2,0,-7,0,-7,0,-7,-7,-7,2,6,4,3.5,8
10283,0,Public,Suburb,West,Female,0,7,12,1,1,1,200000,9,2,1,0,1,20,1,1,1,1,-7,5,4,2.5,6
10284,-8,Public,Rural,Midwest,Female,0,5,8,2,1,2,-7,1,2,0,0,0,-7,-4,-4,-4,-4,-4,-4,-8,3,4
10285,0,Public,Rural,Northeast,Male,0,6,8,2,1,2,100000,13,3,0,0,0,-7,1,3,-7,-7,2,3,2,2.5,7
10286,0,Public,Suburb,Northeast,Male,0,6,8,1,1,1,-9,6,4,0,-7,1,-9,1,2,1,1,1,4,4,4,8
10287,-8,Private,Suburb,South,Female,0,6,8,1,1,1,100000,8,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,-8,-8,5
10288,0,Public,Rural,South,Female,0,7,8,1,1,1,30000,3,2,0,0,0,-7,0,-7,-7,-7,-7,4,3,2,8
10290,0,Public,Suburb,Midwest,Female,0,7,10,1,1,1,-9,6,4,0,-7,0,-7,-4,-4,-4,-4,-4,-4,11,4,3
10291,0,Public,City,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,13,1.5,8
10293,-8,Public,Suburb,Northeast,Male,3,6,2,1,1,3,500000,7,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,0.5,3
10294,0,Public,Suburb,Northeast,Male,0,7,13,2,1,3,60000,7,3,0,0,0,-7,1,1,-7,-7,2,11,3,1.5,8
10297,0,Private,Suburb,West,Female,0,7,12,1,1,3,-9,1,4,1,0,1,2,1,2,0,0,1,4,9,3.5,8
10298,-8,Public,Rural,South,Male,0,7,10,1,3,2,40000,3,3,0,0,1,40,-8,-8,-8,-8,-8,-8,-8,3,-9
10299,-8,Public,Rural,South,Female,0,5,8,2,1,1,10000,12,1,0,-7,0,-7,0,-7,-7,-7,1,10,-8,3,2
10300,0,Public,Rural,South,Female,1,2,2,3,3,2,-9,12,2,0,0,1,25,-8,-8,-8,-8,-8,-8,2,3,8
10301,-8,Public,Rural,South,Male,5,6,9,2,3,3,-7,11,1,0,0,0,-7,0,-7,-7,-7,2,5,-8,1.5,8
10302,0,Public,Suburb,Midwest,Male,0,6,10,1,1,1,25000,1,3,0,0,0,-7,1,2,0,0,1,3,5,4,3
10303,-8,Private,City,South,Male,0,7,13,2,1,1,150000,1,2,1,1,1,24,-8,-8,-8,-8,-8,-8,-8,2,2
10304,0,Private,Town,West,Male,0,7,11,1,1,1,100000,3,2,0,0,0,-7,-8,-8,-8,-8,-8,-8,5,3,5
10305,1,Public,Rural,Northeast,Female,0,2,2,2,2,2,-7,3,3,0,0,1,24,0,-7,-7,-7,2,5,1,1.5,5
10306,-8,Public,Rural,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,4,-8,3.5,5
10307,-8,Public,Rural,Midwest,Male,1,5,8,2,3,1,65000,7,2,0,1,1,25,0,-7,-7,-7,-7,4,-8,1.5,8
10308,-8,Public,City,Northeast,Male,0,3,4,4,1,2,35000,6,3,0,0,0,-7,0,-7,-7,-7,2,4,-8,1,3
10309,0,Public,Rural,West,Female,0,7,13,3,1,3,-7,13,1,0,0,0,-7,0,-7,-7,-7,1,10,2,2.5,3
10310,-8,Public,City,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3.5,8
10311,0,Public,Suburb,Northeast,Male,0,7,12,3,1,2,80000,6,-9,0,0,0,-7,1,2,1,0,1,4,2,2.5,3
10312,-8,Private,City,Midwest,Female,0,7,12,1,1,1,-7,11,4,0,0,1,12,1,1,0,0,1,1,-8,3.5,2
10314,0,Public,City,West,Female,5,2,4,2,1,2,-7,6,2,0,1,1,10,0,-7,-7,-7,1,11,2,2,6
10315,-8,Private,City,Midwest,Male,0,5,8,2,1,3,100000,11,4,0,0,1,4,0,-7,-7,-7,1,4,-8,3,8
10316,0,Private,City,Northeast,Female,0,6,13,1,1,2,-7,3,4,0,-7,1,2,1,2,1,1,1,4,6,4,8
10317,-8,Public,Suburb,Northeast,Male,0,6,10,2,1,2,-7,6,3,0,0,1,-9,0,-7,-7,-7,1,4,-8,2.5,3
10318,0,Public,Rural,West,Male,0,7,12,1,1,3,95000,12,3,0,-7,1,20,0,-7,-7,-7,1,11,3,2.5,8
10320,-8,Public,Rural,South,Female,0,7,13,1,1,3,-7,3,3,1,0,0,-7,1,1,1,1,1,10,-8,4,2
10321,-8,Public,Rural,Northeast,Male,0,3,2,3,1,3,250000,5,3,0,0,0,-7,0,-7,-7,-7,1,10,-8,2.5,4
10322,0,Public,Suburb,West,Male,0,7,9,1,1,3,-7,3,3,0,0,0,-7,1,2,1,0,1,4,6,3.5,8
10323,0,Public,Suburb,Northeast,Female,1,6,13,2,1,1,1000000,1,4,0,0,1,10,1,2,-7,-7,1,4,4,2.5,8
10324,0,Public,Suburb,Midwest,Female,0,7,6,1,1,2,55000,11,3,0,0,0,-7,1,2,0,0,1,4,4,3,8
10325,0,Public,City,Midwest,Male,0,6,10,1,1,1,80000,3,4,0,0,1,23,1,1,-7,-7,1,3,3,4,5
10326,0,Public,Rural,South,Female,0,7,12,1,1,2,-9,11,3,1,0,0,-7,1,1,1,1,1,4,3,4,2
10327,-8,Public,Rural,South,Male,0,8,13,2,1,3,1000,11,3,0,0,1,50,0,-7,-7,-7,-7,4,-8,3,5
10328,0,Private,Town,South,Female,1,2,4,-9,2,2,-7,3,3,1,-7,0,-7,0,-7,-7,-7,3,4,13,3,8
10329,-8,Public,Rural,South,Female,0,5,6,2,1,3,50000,4,4,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2.5,8
10330,1,Public,Town,Midwest,Male,1,2,2,2,3,3,150000,3,3,0,0,0,-7,1,2,-7,-7,1,3,1,3,8
10331,0,Private,Suburb,Midwest,Female,0,5,8,-9,1,2,-9,3,4,0,0,0,-7,1,1,-7,-7,1,4,8,3,8
10332,0,Public,City,West,Male,0,6,8,2,1,3,70000,7,3,0,-7,0,-7,0,-7,-7,-7,3,4,9,2.5,8
10333,1,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,2,-7,-7,1,5,1,1.5,3
10334,0,Private,Suburb,Northeast,Female,0,7,12,1,1,3,-7,4,4,0,0,0,-7,0,-7,-7,-7,1,4,6,3,5
10335,-8,Public,Suburb,South,Female,0,7,10,1,1,3,100000,6,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,3.5,5
10336,0,Public,Suburb,Midwest,Male,0,7,10,1,1,3,45000,12,3,0,0,0,-7,0,-7,-7,-7,1,1,3,2.5,8
10338,0,Public,City,South,Male,0,7,8,1,1,1,150000,3,3,0,-7,0,-7,1,3,0,1,1,4,3,-8,8
10339,0,Private,Suburb,South,Male,0,5,8,1,1,2,30000,3,3,1,0,1,6,0,-7,-7,-7,1,4,2,2.5,5
10340,-8,Public,Rural,Northeast,Male,0,8,8,2,1,3,50000,10,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,2.5,8
10341,1,Public,Suburb,South,Male,1,7,8,1,2,1,40000,11,1,0,0,1,10,-8,-8,-8,-8,-8,-8,1,0.5,5
10342,0,Public,Town,West,Male,1,7,6,2,1,3,100000,6,3,1,0,0,-7,0,-7,-7,-7,1,4,5,2.5,3
10343,-8,Public,Town,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2.5,5
10344,0,Public,City,South,Female,0,6,10,2,1,2,100000,1,2,0,1,0,-7,1,1,0,0,1,12,8,2,8
10345,0,Private,Suburb,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,2
10346,1,Public,City,West,Male,0,6,12,1,1,3,-7,9,1,0,0,1,36,0,-7,-7,-7,1,8,2,2.5,7
10347,0,Public,Suburb,Northeast,Male,5,7,12,2,1,1,60000,11,4,0,0,0,-7,0,-7,-7,-7,1,4,2,-8,5
10348,0,Public,Rural,South,Male,0,7,12,1,1,2,100000,6,3,0,0,0,-7,0,-7,-7,-7,1,4,5,3,5
10349,1,Public,Rural,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,5
10350,1,Public,Suburb,Northeast,Female,0,2,2,3,3,1,40000,6,3,0,-7,1,40,0,-7,-7,-7,2,4,1,2.5,8
10351,0,Public,Suburb,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,3,5,2,1.5,8
10352,-8,Public,Rural,Northeast,Female,1,6,10,1,1,2,-7,11,3,0,0,1,10,0,-7,-7,-7,1,4,-8,3,8
10353,1,Public,Suburb,South,Female,0,5,2,1,1,3,-7,5,2,0,0,1,3,1,2,-7,-7,1,11,1,2.5,8
10354,0,Public,Suburb,West,Male,0,5,4,3,3,3,45000,7,2,0,0,0,-7,0,-7,-7,-7,2,4,4,3,8
10355,0,Public,Town,Northeast,Male,0,6,8,1,1,3,80000,5,3,0,0,0,-7,1,1,1,1,1,4,7,4,6
10356,0,Public,Suburb,South,Female,0,6,13,2,1,1,100000,13,2,0,0,0,-7,1,2,1,0,1,4,4,3.5,8
10357,0,Public,Rural,South,Male,0,6,10,1,1,1,80000,3,4,1,0,1,20,-8,-8,-8,-8,-8,-8,5,2,8
10359,-8,Public,City,Midwest,Male,0,6,8,1,1,3,20000,5,2,0,0,0,-7,1,1,1,1,1,5,-8,1,2
10360,0,Public,City,South,Male,0,7,10,1,1,3,-7,3,3,0,0,0,-7,0,-7,-7,-7,3,5,2,3,2
10361,0,Public,Suburb,Midwest,Male,0,6,8,2,1,1,65000,3,3,0,0,1,10,1,2,1,1,3,4,4,3,6
10362,0,Public,Town,Northeast,Female,1,2,2,4,2,-7,-7,2,2,0,1,1,40,0,-7,-7,-7,2,10,2,1.5,8
10363,0,Private,Suburb,South,Male,-9,7,10,2,1,2,100000,3,4,1,0,0,-7,1,1,0,1,1,4,7,3,8
10364,0,Public,Rural,Midwest,Female,0,7,12,1,1,3,35000,6,4,0,0,0,-7,1,1,-7,-7,1,4,4,3.5,8
10365,0,Public,City,Midwest,Male,0,5,8,2,1,1,-7,4,3,0,0,1,20,0,-7,-7,-7,1,4,5,3.5,8
10366,0,Private,City,South,Female,0,6,4,4,1,2,1000,5,4,1,0,1,4,-8,-8,-8,-8,-8,-8,2,3,6
10367,-8,Public,Town,South,Male,0,6,10,1,1,3,-9,11,4,1,-7,0,-7,0,-7,-7,-7,1,4,-8,2.5,6
10368,-8,Public,City,Midwest,Male,0,7,12,1,1,1,50000,6,3,1,0,0,-7,1,1,1,1,2,10,-8,3.5,-9
10369,0,Public,Suburb,South,Male,0,6,10,1,1,1,85000,3,3,1,0,1,10,1,1,0,0,1,7,4,4,8
10372,0,Private,City,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,1,1,4,10,3.5,8
10373,0,Public,Suburb,Northeast,Male,1,6,8,1,1,3,100000,6,3,0,0,0,-7,1,1,1,1,1,10,7,3.5,8
10374,0,Public,Suburb,South,Male,0,6,10,1,1,3,90000,9,3,-9,-7,1,35,0,-7,-7,-7,2,8,3,2.5,8
10375,0,Public,Suburb,West,Male,0,3,13,3,1,3,-9,7,3,0,0,0,-7,0,-7,-7,-7,2,4,5,2.5,8
10376,0,Private,City,West,Male,0,6,10,1,1,2,-7,13,4,0,-7,1,4,1,2,0,1,1,4,10,3.5,8
10377,0,Public,Suburb,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,3,3,3,2,5
10378,0,Public,Suburb,South,Female,1,6,8,1,1,3,-7,1,3,0,0,1,-9,1,2,-7,-7,1,4,4,-8,5
10379,0,Private,City,South,Female,0,6,8,1,1,3,-7,1,4,0,-7,0,-7,0,-7,-7,-7,1,4,4,4,8
10380,-8,Private,Suburb,South,Male,1,6,10,1,1,3,200000,3,2,0,1,0,-7,1,1,-7,-7,1,11,-8,3,3
10381,-8,Public,City,South,Male,1,8,2,3,2,2,-7,7,2,0,-9,0,-7,0,-7,-7,-7,-7,4,-8,2.5,3
10383,0,Public,City,South,Male,1,7,12,1,1,1,60000,2,4,0,-7,1,3,1,1,1,1,1,4,8,4,8
10384,1,Public,Rural,South,Female,0,7,8,1,1,2,-7,3,4,1,-7,0,-7,1,3,1,1,1,4,1,3,3
10385,0,Public,Rural,South,Male,0,7,12,1,1,1,100000,6,4,0,0,0,-7,1,2,1,1,1,4,4,3.5,8
10386,0,Public,City,South,Female,0,7,12,1,1,-9,-9,13,3,0,0,1,20,1,2,0,0,2,4,5,3.5,6
10387,0,Public,City,Northeast,Female,0,6,8,2,1,1,40000,4,2,1,-7,1,12,0,-7,-7,-7,1,9,2,3,5
10388,0,Public,City,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1.5,3
10389,0,Public,Rural,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,2,1,1,1,4,8,3.5,2
10390,0,Public,Rural,West,Male,0,7,12,1,1,2,75000,6,4,0,0,1,5,1,2,1,1,2,4,9,3.5,8
10391,1,Private,City,Northeast,Male,0,8,10,1,1,2,-7,11,2,1,0,0,-7,-8,-8,-8,-8,-8,-8,1,-8,3
10392,0,Public,Suburb,West,Female,0,7,10,1,1,1,80000,11,3,0,-7,0,-7,1,1,1,0,1,4,4,3,6
10393,0,Public,City,Midwest,Female,0,5,8,1,1,3,-7,4,3,0,-7,1,6,1,2,0,1,1,10,7,3.5,8
10394,0,Private,Town,Northeast,Male,1,6,10,1,1,1,85000,3,3,0,0,0,-7,0,-7,-7,-7,1,4,7,3.5,8
10395,-8,Public,Suburb,Northeast,Female,5,2,2,3,3,3,1000,6,3,0,0,0,-7,0,-7,-7,-7,2,4,-8,3,8
10396,-8,Public,Suburb,South,Female,0,7,12,1,1,2,90000,3,4,0,0,0,-7,-4,-4,-4,-4,-4,-4,-8,4,8
10397,0,Private,City,Northeast,Male,1,4,6,2,1,1,-7,1,2,0,0,1,25,-4,-4,-4,-4,-4,-4,9,1.5,3
10398,0,Public,Rural,South,Male,0,7,8,2,1,1,-7,11,2,0,0,0,-7,1,2,0,0,2,8,5,2.5,2
10399,0,Private,Suburb,Midwest,Female,0,8,4,4,1,3,-9,4,3,0,0,1,8,1,1,-9,-9,1,4,6,2.5,8
10400,-8,Private,City,Northeast,Male,0,7,12,1,1,1,500000,3,4,1,-7,1,15,-8,-8,-8,-8,-8,-8,-8,4,6
10401,-8,Public,City,South,Female,0,6,13,3,3,3,-7,5,2,0,1,0,-7,0,-7,-7,-7,1,4,-8,2.5,5
10402,0,Public,Suburb,South,Male,0,7,12,1,1,3,-7,6,4,0,0,1,28,1,2,1,1,1,4,6,2.5,3
10403,0,Public,Rural,Northeast,Male,0,8,13,2,1,2,-9,7,3,0,0,0,-7,0,-7,-7,-7,1,3,4,2,8
10404,-8,Public,Suburb,Midwest,Male,1,7,12,1,1,2,300000,13,3,1,-7,1,0,1,2,0,0,-7,4,-8,3,8
10405,-8,Public,Suburb,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.5,6
10406,0,Public,Rural,South,Female,2,2,1,3,3,3,-7,13,3,0,-7,0,-7,0,-7,-7,-7,-7,9,4,2,6
10408,0,Public,Rural,South,Male,0,6,8,2,1,2,100000,5,2,0,0,0,-7,0,-7,-7,-7,1,4,3,2.5,8
10409,0,Private,Suburb,South,Male,0,6,8,2,1,3,-9,11,3,0,0,1,8,1,2,1,1,1,4,9,3,8
10410,0,Public,Suburb,Midwest,Female,0,8,3,3,3,1,-7,11,2,0,0,1,14,0,-7,-7,-7,3,11,4,3,5
10411,0,Public,City,Midwest,Female,0,5,10,1,1,3,70000,7,2,0,0,1,4,1,1,1,0,1,4,3,4,2
10412,0,Public,Rural,South,Male,0,7,12,4,1,2,30000,13,3,0,0,1,40,0,-7,-7,-7,2,10,3,2.5,3
10413,1,Public,Rural,Midwest,Female,0,5,2,4,2,-7,-7,9,2,0,0,1,5,-8,-8,-8,-8,-8,-8,1,3.5,4
10414,0,Private,Suburb,Midwest,Female,0,7,10,1,1,3,-9,1,3,0,-7,1,-9,-9,-9,-9,-9,1,12,4,3.5,8
10415,-8,Public,Rural,South,Female,2,7,6,3,1,3,-7,11,2,0,-7,0,-7,0,-7,-7,-7,-7,10,-8,2,8
10416,-8,Public,Rural,West,Female,0,3,2,3,1,1,-9,9,3,0,-7,0,-7,1,2,-9,-9,-7,10,-8,3,4
10417,0,Private,City,South,Male,0,6,10,1,1,3,-7,-9,4,0,0,0,-7,1,1,0,1,1,4,6,3.5,8
